timestamp,openTime,open,high,low,close,volume
2021-04-16 21:00:00,1618606800000,6752008.0,6759609.0,6752008.0,6757588.0,11.1
2021-04-16 21:01:00,1618606860000,6757000.0,6759079.0,6755500.0,6759079.0,3.26
2021-04-16 21:02:00,1618606920000,6757821.0,6760000.0,6757821.0,6758775.0,0.24
2021-04-16 21:03:00,1618606980000,6758781.0,6759464.0,6757563.0,6757605.0,0.62
2021-04-16 21:04:00,1618607040000,6759533.0,6761779.0,6757705.0,6759531.0,1.44
2021-04-16 21:05:00,1618607100000,6759553.0,6761779.0,6759553.0,6759848.0,1.52
2021-04-16 21:06:00,1618607160000,6760847.0,6763590.0,6759788.0,6760665.0,1.92
2021-04-16 21:07:00,1618607220000,6761188.0,6763263.0,6758350.0,6761029.0,2.08
2021-04-16 21:08:00,1618607280000,6761029.0,6762841.0,6760508.0,6762841.0,0.64
2021-04-16 21:09:00,1618607340000,6762860.0,6766377.0,6762860.0,6763890.0,2.06
2021-04-16 21:10:00,1618607400000,6763890.0,6764382.0,6760790.0,6762843.0,1.82
2021-04-16 21:11:00,1618607460000,6762886.0,6766502.0,6760890.0,6765563.0,2.82
2021-04-16 21:12:00,1618607520000,6765144.0,6769684.0,6764862.0,6766645.0,1.68
2021-04-16 21:13:00,1618607580000,6766645.0,6767029.0,6766278.0,6766278.0,0.78
2021-04-16 21:14:00,1618607640000,6767521.0,6769448.0,6765664.0,6765809.0,1.76
2021-04-16 21:15:00,1618607700000,6766129.0,6766129.0,6760061.0,6760061.0,0.98
2021-04-16 21:16:00,1618607760000,6760071.0,6762427.0,6758660.0,6758683.0,3.08
2021-04-16 21:17:00,1618607820000,6759443.0,6760813.0,6756497.0,6756497.0,1.44
2021-04-16 21:18:00,1618607880000,6757997.0,6758052.0,6754349.0,6756668.0,2.26
2021-04-16 21:19:00,1618607940000,6756689.0,6778144.0,6754840.0,6762441.0,36.98
2021-04-16 21:20:00,1618608000000,6760739.0,6766625.0,6757698.0,6766210.0,5.64
2021-04-16 21:21:00,1618608060000,6765127.0,6766618.0,6759841.0,6763806.0,5.68
2021-04-16 21:22:00,1618608120000,6764029.0,6765455.0,6763500.0,6763500.0,0.7
2021-04-16 21:23:00,1618608180000,6765184.0,6765184.0,6754632.0,6756451.0,3.12
2021-04-16 21:24:00,1618608240000,6755285.0,6759263.0,6755000.0,6756335.0,2.16
2021-04-16 21:25:00,1618608300000,6756100.0,6756842.0,6754001.0,6755000.0,0.5
2021-04-16 21:26:00,1618608360000,6755159.0,6755159.0,6750451.0,6751356.0,1.82
2021-04-16 21:27:00,1618608420000,6750551.0,6750957.0,6747193.0,6748480.0,5.38
2021-04-16 21:28:00,1618608480000,6747186.0,6747755.0,6745000.0,6745593.0,2.44
2021-04-16 21:29:00,1618608540000,6745587.0,6751045.0,6739437.0,6746849.0,24.14
2021-04-16 21:30:00,1618608600000,6746872.0,6752457.0,6745328.0,6752457.0,5.08
2021-04-16 21:31:00,1618608660000,6752071.0,6756305.0,6750562.0,6755010.0,2.64
2021-04-16 21:32:00,1618608720000,6756382.0,6756606.0,6754634.0,6754634.0,0.82
2021-04-16 21:33:00,1618608780000,6754397.0,6757263.0,6754397.0,6757263.0,1.14
2021-04-16 21:34:00,1618608840000,6757865.0,6763700.0,6757263.0,6760065.0,6.48
2021-04-16 21:35:00,1618608900000,6759411.0,6760165.0,6758053.0,6758053.0,0.64
2021-04-16 21:36:00,1618608960000,6759719.0,6759719.0,6759719.0,6759719.0,0.02
2021-04-16 21:37:00,1618609020000,6760112.0,6760115.0,6758600.0,6758601.0,0.24
2021-04-16 21:38:00,1618609080000,6758600.0,6758600.0,6749503.0,6749503.0,2.9
2021-04-16 21:39:00,1618609140000,6750038.0,6763958.0,6749055.0,6754900.0,15.18
2021-04-16 21:40:00,1618609200000,6754742.0,6756176.0,6753926.0,6754926.0,1.12
2021-04-16 21:41:00,1618609260000,6754952.0,6755000.0,6752106.0,6752106.0,1.02
2021-04-16 21:42:00,1618609320000,6752249.0,6752249.0,6742400.0,6744181.0,5.22
2021-04-16 21:43:00,1618609380000,6744200.0,6753301.0,6744200.0,6753244.0,4.08
2021-04-16 21:44:00,1618609440000,6753244.0,6754916.0,6752085.0,6753449.0,1.34
2021-04-16 21:45:00,1618609500000,6753219.0,6754841.0,6752581.0,6754841.0,0.8
2021-04-16 21:46:00,1618609560000,6754841.0,6755236.0,6753256.0,6753256.0,0.76
2021-04-16 21:47:00,1618609620000,6752690.0,6753407.0,6748778.0,6750606.0,2.54
2021-04-16 21:48:00,1618609680000,6749931.0,6755377.0,6749931.0,6753949.0,2.14
2021-04-16 21:49:00,1618609740000,6753939.0,6755000.0,6751834.0,6752434.0,2.26
2021-04-16 21:50:00,1618609800000,6752891.0,6752891.0,6749510.0,6749953.0,1.18
2021-04-16 21:51:00,1618609860000,6749560.0,6753399.0,6749560.0,6751227.0,0.88
2021-04-16 21:52:00,1618609920000,6751231.0,6751312.0,6749851.0,6749851.0,0.7
2021-04-16 21:54:00,1618610040000,6750100.0,6750100.0,6743984.0,6750034.0,4.18
2021-04-16 21:55:00,1618610100000,6749808.0,6754939.0,6749808.0,6750351.0,1.9
2021-04-16 21:56:00,1618610160000,6750396.0,6752997.0,6747217.0,6749828.0,1.56
2021-04-16 21:57:00,1618610220000,6750192.0,6750192.0,6746478.0,6746478.0,0.52
2021-04-16 21:58:00,1618610280000,6746440.0,6746440.0,6741920.0,6742652.0,2.44
2021-04-16 21:59:00,1618610340000,6742133.0,6744809.0,6741352.0,6742026.0,4.12
2021-04-16 22:00:00,1618610400000,6741341.0,6750885.0,6740107.0,6745930.0,6.46
2021-04-16 22:01:00,1618610460000,6746384.0,6747329.0,6738880.0,6739000.0,3.52
2021-04-16 22:02:00,1618610520000,6739000.0,6739605.0,6734372.0,6734497.0,5.7
2021-04-16 22:03:00,1618610580000,6736843.0,6738747.0,6735220.0,6736939.0,1.78
2021-04-16 22:04:00,1618610640000,6735320.0,6735320.0,6725000.0,6731011.0,10.56
2021-04-16 22:05:00,1618610700000,6730973.0,6737990.0,6730973.0,6737660.0,2.18
2021-04-16 22:06:00,1618610760000,6738669.0,6740241.0,6732693.0,6738277.0,6.26
2021-04-16 22:07:00,1618610820000,6738522.0,6740226.0,6735014.0,6735014.0,3.08
2021-04-16 22:08:00,1618610880000,6736700.0,6741026.0,6735288.0,6738500.0,2.6
2021-04-16 22:09:00,1618610940000,6738518.0,6740630.0,6734661.0,6737191.0,2.68
2021-04-16 22:10:00,1618611000000,6739014.0,6741884.0,6737311.0,6739320.0,2.2
2021-04-16 22:11:00,1618611060000,6736810.0,6737913.0,6735119.0,6737006.0,0.46
2021-04-16 22:12:00,1618611120000,6734679.0,6734679.0,6732053.0,6732969.0,1.0
2021-04-16 22:13:00,1618611180000,6732949.0,6737006.0,6732949.0,6734366.0,0.76
2021-04-16 22:14:00,1618611240000,6735094.0,6735521.0,6732053.0,6732053.0,0.4
2021-04-16 22:15:00,1618611300000,6733716.0,6738070.0,6731998.0,6738070.0,1.56
2021-04-16 22:16:00,1618611360000,6738070.0,6741991.0,6736249.0,6738526.0,2.06
2021-04-16 22:17:00,1618611420000,6739771.0,6741322.0,6734563.0,6738256.0,2.72
2021-04-16 22:18:00,1618611480000,6738946.0,6740714.0,6737099.0,6738640.0,1.52
2021-04-16 22:19:00,1618611540000,6740128.0,6740747.0,6736830.0,6739299.0,3.3
2021-04-16 22:20:00,1618611600000,6739299.0,6742053.0,6738321.0,6738321.0,2.4
2021-04-16 22:21:00,1618611660000,6738128.0,6739439.0,6735039.0,6735039.0,1.74
2021-04-16 22:22:00,1618611720000,6735157.0,6740000.0,6735152.0,6737410.0,0.98
2021-04-16 22:23:00,1618611780000,6736320.0,6739900.0,6730860.0,6730860.0,2.32
2021-04-16 22:24:00,1618611840000,6730860.0,6734468.0,6730000.0,6734468.0,7.98
2021-04-16 22:25:00,1618611900000,6733340.0,6735259.0,6728930.0,6734378.0,4.7
2021-04-16 22:26:00,1618611960000,6733809.0,6737746.0,6733289.0,6733797.0,3.5
2021-04-16 22:27:00,1618612020000,6735622.0,6737399.0,6733897.0,6737399.0,1.38
2021-04-16 22:28:00,1618612080000,6737268.0,6740444.0,6736449.0,6738882.0,0.88
2021-04-16 22:29:00,1618612140000,6738883.0,6741607.0,6738087.0,6738723.0,0.84
2021-04-16 22:30:00,1618612200000,6740881.0,6744012.0,6740881.0,6742610.0,1.96
2021-04-16 22:31:00,1618612260000,6744214.0,6751171.0,6744214.0,6749476.0,4.0
2021-04-16 22:32:00,1618612320000,6749479.0,6758018.0,6749476.0,6757801.0,3.38
2021-04-16 22:33:00,1618612380000,6757599.0,6761626.0,6755500.0,6757151.0,5.98
2021-04-16 22:34:00,1618612440000,6757854.0,6761726.0,6757251.0,6758530.0,3.54
2021-04-16 22:35:00,1618612500000,6759503.0,6761300.0,6756708.0,6759884.0,2.28
2021-04-16 22:36:00,1618612560000,6760000.0,6761508.0,6758280.0,6760133.0,3.16
2021-04-16 22:37:00,1618612620000,6760116.0,6761408.0,6760000.0,6761408.0,0.26
2021-04-16 22:38:00,1618612680000,6761408.0,6761898.0,6750000.0,6750953.0,3.88
2021-04-16 22:39:00,1618612740000,6750947.0,6753032.0,6746936.0,6751214.0,7.14
2021-04-16 22:40:00,1618612800000,6751854.0,6759700.0,6751854.0,6758105.0,2.76
2021-04-16 22:41:00,1618612860000,6758116.0,6758116.0,6749903.0,6752714.0,5.52
2021-04-16 22:42:00,1618612920000,6751520.0,6753816.0,6748480.0,6750884.0,3.94
2021-04-16 22:43:00,1618612980000,6753096.0,6755769.0,6750763.0,6752185.0,2.34
2021-04-16 22:44:00,1618613040000,6751747.0,6751747.0,6742366.0,6744466.0,3.1
2021-04-16 22:45:00,1618613100000,6745927.0,6749900.0,6742000.0,6749405.0,6.9
2021-04-16 22:46:00,1618613160000,6749266.0,6750363.0,6745998.0,6745998.0,1.04
2021-04-16 22:47:00,1618613220000,6746079.0,6748205.0,6742922.0,6744412.0,2.44
2021-04-16 22:48:00,1618613280000,6743296.0,6745433.0,6742304.0,6745433.0,0.54
2021-04-16 22:49:00,1618613340000,6745439.0,6749028.0,6741235.0,6741963.0,2.04
2021-04-16 22:50:00,1618613400000,6742715.0,6745779.0,6741233.0,6741233.0,1.92
2021-04-16 22:51:00,1618613460000,6741233.0,6742579.0,6738790.0,6739034.0,3.9
2021-04-16 22:52:00,1618613520000,6739034.0,6745545.0,6739034.0,6745545.0,1.66
2021-04-16 22:53:00,1618613580000,6743938.0,6743938.0,6735408.0,6735409.0,3.94
2021-04-16 22:54:00,1618613640000,6735419.0,6738271.0,6732305.0,6735790.0,4.88
2021-04-16 22:55:00,1618613700000,6734938.0,6737070.0,6731000.0,6731000.0,2.36
2021-04-16 22:56:00,1618613760000,6731006.0,6733366.0,6724293.0,6725789.0,7.9
2021-04-16 22:57:00,1618613820000,6726062.0,6732272.0,6723540.0,6723540.0,8.34
2021-04-16 22:58:00,1618613880000,6723873.0,6726164.0,6719686.0,6719686.0,4.72
2021-04-16 22:59:00,1618613940000,6722274.0,6725353.0,6720521.0,6722921.0,2.7
2021-04-16 23:00:00,1618614000000,6722921.0,6728131.0,6721480.0,6723950.0,7.24
2021-04-16 23:01:00,1618614060000,6723749.0,6724854.0,6712301.0,6714800.0,12.56
2021-04-16 23:02:00,1618614120000,6716087.0,6724343.0,6715127.0,6722360.0,4.08
2021-04-16 23:03:00,1618614180000,6720414.0,6720847.0,6712864.0,6714720.0,5.64
2021-04-16 23:04:00,1618614240000,6717043.0,6724586.0,6714883.0,6723004.0,2.42
2021-04-16 23:05:00,1618614300000,6723060.0,6723627.0,6720988.0,6721189.0,2.1
2021-04-16 23:06:00,1618614360000,6721188.0,6722454.0,6713606.0,6713606.0,3.32
2021-04-16 23:07:00,1618614420000,6715761.0,6722556.0,6713488.0,6716825.0,4.14
2021-04-16 23:08:00,1618614480000,6716166.0,6717757.0,6713397.0,6715906.0,1.44
2021-04-16 23:09:00,1618614540000,6715895.0,6718875.0,6712605.0,6714887.0,2.26
2021-04-16 23:10:00,1618614600000,6712109.0,6714900.0,6710240.0,6714712.0,2.24
2021-04-16 23:11:00,1618614660000,6712844.0,6715700.0,6710345.0,6711169.0,2.34
2021-04-16 23:12:00,1618614720000,6711315.0,6716370.0,6710034.0,6713631.0,2.88
2021-04-16 23:13:00,1618614780000,6715461.0,6715906.0,6713005.0,6714825.0,1.62
2021-04-16 23:14:00,1618614840000,6713147.0,6716611.0,6711070.0,6714966.0,3.36
2021-04-16 23:15:00,1618614900000,6715983.0,6721952.0,6715983.0,6719732.0,1.6
2021-04-16 23:16:00,1618614960000,6721333.0,6721333.0,6714931.0,6714931.0,1.96
2021-04-16 23:17:00,1618615020000,6715453.0,6720499.0,6715101.0,6718970.0,1.56
2021-04-16 23:18:00,1618615080000,6718418.0,6718418.0,6713579.0,6716011.0,0.82
2021-04-16 23:19:00,1618615140000,6716005.0,6722501.0,6716005.0,6720339.0,1.48
2021-04-16 23:20:00,1618615200000,6719430.0,6721149.0,6717822.0,6719337.0,2.24
2021-04-16 23:21:00,1618615260000,6719337.0,6723024.0,6718273.0,6721630.0,2.78
2021-04-16 23:22:00,1618615320000,6720430.0,6720430.0,6716740.0,6719411.0,3.42
2021-04-16 23:23:00,1618615380000,6720206.0,6725804.0,6720206.0,6724734.0,1.22
2021-04-16 23:24:00,1618615440000,6724745.0,6725233.0,6720391.0,6721702.0,1.52
2021-04-16 23:25:00,1618615500000,6722601.0,6730852.0,6722601.0,6727558.0,2.64
2021-04-16 23:26:00,1618615560000,6728025.0,6729402.0,6725447.0,6729402.0,1.24
2021-04-16 23:27:00,1618615620000,6729549.0,6730448.0,6725127.0,6725127.0,1.7
2021-04-16 23:28:00,1618615680000,6725127.0,6725376.0,6718437.0,6720440.0,4.72
2021-04-16 23:29:00,1618615740000,6720927.0,6729999.0,6719734.0,6724550.0,15.66
2021-04-16 23:30:00,1618615800000,6724654.0,6730000.0,6724500.0,6727030.0,4.44
2021-04-16 23:31:00,1618615860000,6728867.0,6734639.0,6723300.0,6727486.0,9.86
2021-04-16 23:32:00,1618615920000,6725940.0,6728135.0,6722301.0,6722301.0,2.9
2021-04-16 23:33:00,1618615980000,6722300.0,6725471.0,6721260.0,6721874.0,0.9
2021-04-16 23:34:00,1618616040000,6721886.0,6723808.0,6720118.0,6720118.0,0.88
2021-04-16 23:35:00,1618616100000,6721292.0,6723916.0,6718114.0,6719791.0,4.42
2021-04-16 23:36:00,1618616160000,6718319.0,6720189.0,6714580.0,6714979.0,3.04
2021-04-16 23:37:00,1618616220000,6716076.0,6722448.0,6714300.0,6720467.0,1.8
2021-04-16 23:38:00,1618616280000,6723484.0,6725000.0,6720734.0,6721593.0,2.68
2021-04-16 23:39:00,1618616340000,6723060.0,6726523.0,6722000.0,6724994.0,5.86
2021-04-16 23:40:00,1618616400000,6725016.0,6725690.0,6722766.0,6725101.0,1.08
2021-04-16 23:41:00,1618616460000,6724899.0,6727097.0,6721668.0,6724726.0,3.64
2021-04-16 23:42:00,1618616520000,6724402.0,6726151.0,6720000.0,6723625.0,6.5
2021-04-16 23:43:00,1618616580000,6722344.0,6722344.0,6717617.0,6720384.0,5.22
2021-04-16 23:44:00,1618616640000,6720863.0,6723100.0,6719617.0,6721708.0,2.12
2021-04-16 23:45:00,1618616700000,6721708.0,6724639.0,6721708.0,6724639.0,1.16
2021-04-16 23:46:00,1618616760000,6724588.0,6724588.0,6719108.0,6719108.0,2.38
2021-04-16 23:47:00,1618616820000,6718098.0,6718098.0,6715124.0,6715543.0,0.74
2021-04-16 23:48:00,1618616880000,6715148.0,6720000.0,6714471.0,6714471.0,4.84
2021-04-16 23:49:00,1618616940000,6714858.0,6717844.0,6713142.0,6713934.0,7.08
2021-04-16 23:50:00,1618617000000,6715666.0,6715716.0,6710000.0,6710000.0,4.38
2021-04-16 23:51:00,1618617060000,6710000.0,6712890.0,6706399.0,6710939.0,4.76
2021-04-16 23:52:00,1618617120000,6712573.0,6715152.0,6711090.0,6711420.0,2.82
2021-04-16 23:53:00,1618617180000,6712755.0,6716414.0,6711420.0,6716128.0,1.72
2021-04-16 23:54:00,1618617240000,6715524.0,6721977.0,6715222.0,6721977.0,2.98
2021-04-16 23:55:00,1618617300000,6720506.0,6721914.0,6716748.0,6717052.0,3.84
2021-04-16 23:56:00,1618617360000,6717053.0,6721674.0,6716024.0,6721674.0,1.28
2021-04-16 23:57:00,1618617420000,6721684.0,6722000.0,6714000.0,6715933.0,1.76
2021-04-16 23:58:00,1618617480000,6714100.0,6714100.0,6703374.0,6704898.0,9.28
2021-04-16 23:59:00,1618617540000,6705296.0,6708450.0,6702888.0,6704352.0,7.74
2021-04-17 00:00:00,1618617600000,6705000.0,6713490.0,6703865.0,6708369.0,9.82
2021-04-17 00:01:00,1618617660000,6707966.0,6711916.0,6707835.0,6711107.0,2.92
2021-04-17 00:02:00,1618617720000,6710130.0,6710178.0,6697865.0,6699280.0,9.48
2021-04-17 00:03:00,1618617780000,6698680.0,6700000.0,6692676.0,6700000.0,20.7
2021-04-17 00:04:00,1618617840000,6699320.0,6705700.0,6699246.0,6705700.0,10.58
2021-04-17 00:05:00,1618617900000,6705700.0,6712948.0,6705700.0,6712948.0,2.42
2021-04-17 00:06:00,1618617960000,6712563.0,6723000.0,6712110.0,6718483.0,6.74
2021-04-17 00:07:00,1618618020000,6718483.0,6723000.0,6717078.0,6720838.0,6.28
2021-04-17 00:08:00,1618618080000,6720992.0,6725338.0,6717853.0,6719359.0,6.02
2021-04-17 00:09:00,1618618140000,6718996.0,6731665.0,6718996.0,6731665.0,6.86
2021-04-17 00:10:00,1618618200000,6732201.0,6733862.0,6726136.0,6729403.0,11.24
2021-04-17 00:11:00,1618618260000,6729403.0,6733231.0,6728912.0,6731578.0,5.14
2021-04-17 00:12:00,1618618320000,6731328.0,6733861.0,6728857.0,6731191.0,2.94
2021-04-17 00:13:00,1618618380000,6729241.0,6729241.0,6720910.0,6725412.0,5.02
2021-04-17 00:14:00,1618618440000,6725419.0,6727516.0,6723537.0,6725850.0,2.28
2021-04-17 00:15:00,1618618500000,6726000.0,6731271.0,6726000.0,6726000.0,2.78
2021-04-17 00:16:00,1618618560000,6726005.0,6728445.0,6721860.0,6726531.0,3.58
2021-04-17 00:17:00,1618618620000,6726063.0,6727843.0,6715126.0,6717269.0,4.76
2021-04-17 00:18:00,1618618680000,6717257.0,6722336.0,6714567.0,6715410.0,3.8
2021-04-17 00:19:00,1618618740000,6714748.0,6718797.0,6712321.0,6712425.0,6.82
2021-04-17 00:20:00,1618618800000,6712787.0,6716855.0,6708929.0,6709164.0,2.5
2021-04-17 00:21:00,1618618860000,6709029.0,6713035.0,6702525.0,6702525.0,4.02
2021-04-17 00:22:00,1618618920000,6702471.0,6710116.0,6689488.0,6695370.0,17.04
2021-04-17 00:23:00,1618618980000,6694788.0,6694813.0,6682778.0,6687006.0,8.36
2021-04-17 00:24:00,1618619040000,6684910.0,6692726.0,6680742.0,6684554.0,19.24
2021-04-17 00:25:00,1618619100000,6683418.0,6690371.0,6681880.0,6687355.0,7.74
2021-04-17 00:26:00,1618619160000,6687960.0,6695525.0,6687960.0,6692981.0,7.02
2021-04-17 00:27:00,1618619220000,6694116.0,6700376.0,6692296.0,6693643.0,3.76
2021-04-17 00:28:00,1618619280000,6691391.0,6695286.0,6687597.0,6695024.0,4.12
2021-04-17 00:29:00,1618619340000,6695028.0,6700000.0,6692155.0,6696912.0,5.68
2021-04-17 00:30:00,1618619400000,6697752.0,6700000.0,6695383.0,6697376.0,4.6
2021-04-17 00:31:00,1618619460000,6697376.0,6699051.0,6696842.0,6696842.0,1.44
2021-04-17 00:32:00,1618619520000,6697511.0,6697511.0,6685282.0,6687837.0,3.08
2021-04-17 00:33:00,1618619580000,6686882.0,6687831.0,6680000.0,6681774.0,1.72
2021-04-17 00:34:00,1618619640000,6681774.0,6684528.0,6674129.0,6676910.0,5.64
2021-04-17 00:35:00,1618619700000,6677303.0,6690368.0,6670000.0,6690368.0,10.72
2021-04-17 00:36:00,1618619760000,6690719.0,6693570.0,6689832.0,6690000.0,3.14
2021-04-17 00:37:00,1618619820000,6690000.0,6690000.0,6680899.0,6685000.0,8.9
2021-04-17 00:38:00,1618619880000,6685311.0,6692000.0,6685311.0,6691818.0,1.1
2021-04-17 00:39:00,1618619940000,6691240.0,6691240.0,6681000.0,6681000.0,3.94
2021-04-17 00:40:00,1618620000000,6682837.0,6690096.0,6682430.0,6690096.0,2.76
2021-04-17 00:41:00,1618620060000,6687539.0,6690046.0,6680221.0,6680221.0,3.4
2021-04-17 00:42:00,1618620120000,6681699.0,6682522.0,6677377.0,6680000.0,1.76
2021-04-17 00:43:00,1618620180000,6679997.0,6682472.0,6676273.0,6676282.0,3.66
2021-04-17 00:44:00,1618620240000,6677909.0,6678164.0,6675130.0,6676207.0,1.12
2021-04-17 00:45:00,1618620300000,6677772.0,6685117.0,6677772.0,6682732.0,1.6
2021-04-17 00:46:00,1618620360000,6683187.0,6687761.0,6682242.0,6687711.0,1.74
2021-04-17 00:47:00,1618620420000,6686252.0,6689407.0,6683903.0,6688875.0,1.42
2021-04-17 00:48:00,1618620480000,6690000.0,6692841.0,6689424.0,6691631.0,0.72
2021-04-17 00:49:00,1618620540000,6693145.0,6696727.0,6693141.0,6696636.0,1.78
2021-04-17 00:50:00,1618620600000,6696397.0,6700317.0,6696282.0,6700317.0,2.12
2021-04-17 00:51:00,1618620660000,6701024.0,6701784.0,6692257.0,6699063.0,6.12
2021-04-17 00:52:00,1618620720000,6697788.0,6699195.0,6695795.0,6695795.0,2.04
2021-04-17 00:53:00,1618620780000,6695232.0,6699419.0,6694817.0,6699149.0,3.1
2021-04-17 00:54:00,1618620840000,6698661.0,6704521.0,6698661.0,6702538.0,1.7
2021-04-17 00:55:00,1618620900000,6704421.0,6705762.0,6700000.0,6701617.0,3.02
2021-04-17 00:56:00,1618620960000,6701617.0,6705712.0,6700000.0,6705712.0,2.32
2021-04-17 00:57:00,1618621020000,6705844.0,6710000.0,6705554.0,6708970.0,2.86
2021-04-17 00:58:00,1618621080000,6708521.0,6709147.0,6702494.0,6704395.0,4.3
2021-04-17 00:59:00,1618621140000,6703301.0,6706650.0,6700392.0,6702665.0,2.42
2021-04-17 01:00:00,1618621200000,6703465.0,6712785.0,6703465.0,6712785.0,7.52
2021-04-17 01:01:00,1618621260000,6712786.0,6714399.0,6711145.0,6712235.0,1.72
2021-04-17 01:02:00,1618621320000,6712100.0,6715199.0,6708649.0,6708649.0,2.82
2021-04-17 01:03:00,1618621380000,6710485.0,6714879.0,6710485.0,6714848.0,1.24
2021-04-17 01:04:00,1618621440000,6714070.0,6714878.0,6711000.0,6712768.0,2.54
2021-04-17 01:05:00,1618621500000,6712149.0,6718349.0,6710467.0,6717051.0,5.5
2021-04-17 01:06:00,1618621560000,6717051.0,6721729.0,6717051.0,6720865.0,5.12
2021-04-17 01:07:00,1618621620000,6721297.0,6729359.0,6720328.0,6725738.0,11.86
2021-04-17 01:08:00,1618621680000,6726093.0,6730000.0,6724632.0,6726749.0,2.02
2021-04-17 01:09:00,1618621740000,6724833.0,6727643.0,6724691.0,6727643.0,0.76
